CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NO_FANTASIA;NU_ENDERECO;CO_CEP;NU_TELEFONE;NO_EMAIL;CO_ATIVIDADE;TP_UNIDADE;CO_ESTADO_GESTOR;CO_MUNICIPIO_GESTOR;CO_TIPO_UNIDADE;CO_TIPO_ESTABELECIMENTO;CO_CONVENIO;QTProfissionais;NU_CNPJ_ADM;TO_CHAR(DT_VIGENCIA_INICIAL,'DD/MM/YYYY');TO_CHAR(DT_VIGENCIA_FINAL,'DD/MM/YYYY');CO_CPF;NO_REPRESENTANTE;DS_CARGO;DS_E_MAIL;DT_DADOS
2205800877050;877050;1761198000199.0;3;LRPD DE LUZILANDIA;267;64160000;;;4;39;22;220580;;20.0;1;;;;;;;;;202201
2202179013962;9013962;5994552000186.0;3;LABORATORIO DE PROTESE DE CAMPO LARGO DO PIAUI;S/N;64148000;;;4;39;22;220217;;20.0;1;;;;;;;;;202201
2204500859729;859729;;3;LABOCLINICA;29;64840000;89 35521646;laboclinicagua@gmail.com;4;39;22;220450;;18.0;2;;;;;;;;;202201
2211009026142;9026142;;3;IMAGEM DIAGNOSTICOS LTDA;6930;64066050;86 21068446;liarth@bol.com.br;4;39;22;221100;;18.0;1;;;;;;;;;202201
2211009026142;9026142;;3;IMAGEM DIAGNOSTICOS LTDA;6930;64066050;86 21068446;liarth@bol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211009026142;9026142;;3;IMAGEM DIAGNOSTICOS LTDA;6930;64066050;86 21068446;liarth@bol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211009104151;9104151;;3;UNI HOME;1219;64001360;21078000 21078040;;4;39;22;221100;;;2;;;;;;;;;202201
2205540813737;813737;2970115000134.0;3;LABORATORIO DE PROTESES DE LAGOINHA DO PIAUI;S/N;64465000;;;4;39;22;220554;;20.0;1;;;;;;;;;202201
2207900768383;768383;;3;V C DE MELO;467;64255000;86 99186970;veridianomelo@bol.com.br;4;39;22;220790;;18.0;2;;;;;;;;;202201
2211209138536;9138536;2366381000152.0;3;LABORATORIO DE PROTESE DENTARIA DE URUCUI;126;64860000;;;4;39;22;221120;;20.0;1;;;;;;;;;202201
2205519977341;9977341;2254640000153.0;3;LRPD DE JUAZEIRO DO PIAUI;S/N;64343000;;;4;39;22;220551;;20.0;1;;;;;;;;;202201
2209409956913;9956913;2335258000174.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA DE SAL;S/N;64640000;;;4;39;22;220940;;20.0;1;;;;;;;;;202201
2209409956913;9956913;2335258000174.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA DE SAL;S/N;64640000;;;4;39;22;220940;;20.0;1;;;;;;;;;202201
2207709280545;9280545;;3;CITOMED;1320;64218375;86 94875021;;3;39;22;220770;;16.0;6;;;;;;;;;202201
2211009874038;9874038;;3;BIOANALISE LTDA;2140;64001120;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2207702324296;2324296;;3;LABORATORIO MEIRELES;304;64200270;86 33221124;;4;39;22;220770;;16.0;1;;;;;;;;;202201
2207702324296;2324296;;3;LABORATORIO MEIRELES;304;64200270;86 33221124;;4;39;22;220770;;16.0;2;;;;;;;;;202201
2210400036935;36935;;3;LABCAM;531;64330000;86 32521526;;4;39;22;221040;;18.0;2;;;;;;;;;202201
2200604008138;4008138;;3;LABORATORIO BIOEXAMES;S/N;64410000;(86) 9436 5369;;4;39;22;220060;;18.0;1;;;;;;;;;202201
2207906222684;6222684;;3;LABOCLINICA;65;64255000;;;4;39;22;220790;;18.0;1;;;;;;;;;202201
2207906222684;6222684;;3;LABOCLINICA;65;64255000;;;4;39;22;220790;;18.0;2;;;;;;;;;202201
2202905442079;5442079;;3;LABORATORIO DE ANALISES CLINICAS PACHECO;1075;64980000;;;4;39;22;220290;;18.0;2;;;;;;;;;202201
2200959334807;9334807;;3;DISTRIBUIDORA LABORATORIO ALVES;90;64612000;89 94632452;;4;39;22;220095;;20.0;2;;;;;;;;;202201
2211009849874;9849874;;3;HEMATO;2566;64007240;86981273173;;4;39;22;221100;;16.0;2;;;;;;;;;202201
2211209916253;9916253;;3;LABORATORIO RIBEIRO;889;64860000;89 88156918;aupeconta@hotmail.com;4;39;22;221120;;20.0;2;;;;;;;;;202201
2211009862625;9862625;;3;BIOANALISE LTDA;1720;64049300;;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211009687971;9687971;;3;UNIDADE MATRIZ;265;64001390;8632239700;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211009687971;9687971;;3;UNIDADE MATRIZ;265;64001390;8632239700;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2206609668829;9668829;6554232000178.0;3;LABORATORIO DE PROTESE DENTARIA DE MONTE ALEGRE DO PIAUI;S/N;64940000;;;4;39;22;220660;;20.0;1;;;;;;;;;202201
2209109541667;9541667;;3;LAB CITO CLINICA;305;64545000;;;4;39;22;220910;;18.0;2;;;;;;;;;202201
2203900047309;47309;;3;ANALISAR EXAMES LABORATORIAS;590;64800110;89 35214882;in-focontas@hotmail.com;4;39;22;220390;;18.0;2;;;;;;;;;202201
2211003795209;3795209;;3;CITOLAB LABORAT DE CITOPATOL E ANAT PATOLOGICA SC LTDA;2241;64001160;86 3221 1908;;4;39;22;221100;;;2;;;;;;;;;202201
2211003795209;3795209;;3;CITOLAB LABORAT DE CITOPATOL E ANAT PATOLOGICA SC LTDA;2241;64001160;86 3221 1908;;4;39;22;221100;;;6;;;;;;;;;202201
2211006337503;6337503;;3;DELTAFISIO;10;64078600;(86)32367003;;4;39;22;221100;;;2;;;;;;;;;202201
2211006337503;6337503;;3;DELTAFISIO;10;64078600;(86)32367003;;4;39;22;221100;;;6;;;;;;;;;202201
2211009811265;9811265;;3;BIOANALISE CASAMATER;2540;64017040;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2208006224350;6224350;;3;LABORATORIO JK;274;64600312;8934210036;JKLAUBER@HOTMAIL.COM;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208006224350;6224350;;3;LABORATORIO JK;274;64600312;8934210036;JKLAUBER@HOTMAIL.COM;4;39;22;220800;;16.0;2;;;;;;;;;202201
2208006224350;6224350;;3;LABORATORIO JK;274;64600312;8934210036;JKLAUBER@HOTMAIL.COM;4;39;22;220800;;16.0;6;;;;;;;;;202201
2202202324180;2324180;;3;LAB DE ANAL CL E CLINICA ODONTOLOGICA LTDA LABCAM;659;64280000;(86)3252-1526;;4;39;22;220220;;18.0;1;;;;;;;;;202201
2208002694611;2694611;;3;CENTRO DE ENDOSCOPIA DE PICOS;576;64600138;(89)34221935;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2211002405733;2405733;;3;VIRGINIA REGINA BARBOSA DE CARVALHO C BRANCO E CIA;S/N;64000200;(86)2214448;;4;39;22;221100;;;2;;;;;;;;;202201
2211006051308;6051308;;3;ULTRARAD;1480;64049110;(86)32265851;ultrarad@uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211006051308;6051308;;3;ULTRARAD;1480;64049110;(86)32265851;ultrarad@uol.com.br;4;39;22;221100;;18.0;5;;;;;;;;;202201
2211006051308;6051308;;3;ULTRARAD;1480;64049110;(86)32265851;ultrarad@uol.com.br;4;39;22;221100;;18.0;6;;;;;;;;;202201
2208002694727;2694727;;3;CLINICA PRONTO ANALISES NAERTON;506;64600012;(89)4226925;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208002694727;2694727;;3;CLINICA PRONTO ANALISES NAERTON;506;64600012;(89)4226925;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208002694727;2694727;;3;CLINICA PRONTO ANALISES NAERTON;506;64600012;(89)4226925;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2208002694727;2694727;;3;CLINICA PRONTO ANALISES NAERTON;506;64600012;(89)4226925;;4;39;22;220800;;16.0;5;;;;;;;;;202201
2208002694727;2694727;;3;CLINICA PRONTO ANALISES NAERTON;506;64600012;(89)4226925;;4;39;22;220800;;16.0;6;;;;;;;;;202201
2208002694255;2694255;;3;CLINPREVENCAN;237;64600132;(86)4221194;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2211002406403;2406403;;3;MED EXAME;381;64001390;(86)32220121;;4;39;22;221100;;;1;;;;;;;;;202201
2211002406403;2406403;;3;MED EXAME;381;64001390;(86)32220121;;4;39;22;221100;;;2;;;;;;;;;202201
2211002406748;2406748;;3;LABORATORIO DE IMUNOGENETICA E BIOLOGIA MOLECULAR;S/N;64049550;(86)32155931;"libufpi@gmail;com";1;39;22;221100;;18.0;1;;;;;;;;;202201
2211002406748;2406748;;3;LABORATORIO DE IMUNOGENETICA E BIOLOGIA MOLECULAR;S/N;64049550;(86)32155931;"libufpi@gmail;com";1;39;22;221100;;18.0;2;;;;;;;;;202201
2211002406748;2406748;;3;LABORATORIO DE IMUNOGENETICA E BIOLOGIA MOLECULAR;S/N;64049550;(86)32155931;"libufpi@gmail;com";1;39;22;221100;;18.0;5;;;;;;;;;202201
2211302324091;2324091;;3;LABORATORIO DE ANALISES CLINICAS ESPECIALIZADAS LACLE;618;64300000;(86)4651343;francisco-afonso@uol.com.br;4;39;22;221130;;18.0;1;;;;;;;;;202201
2211302324091;2324091;;3;LABORATORIO DE ANALISES CLINICAS ESPECIALIZADAS LACLE;618;64300000;(86)4651343;francisco-afonso@uol.com.br;4;39;22;221130;;18.0;2;;;;;;;;;202201
2211302364751;2364751;;3;ENDOCLIN;345;64300000;(86)4651294;;4;39;22;221130;;18.0;1;;;;;;;;;202201
2211302364751;2364751;;3;ENDOCLIN;345;64300000;(86)4651294;;4;39;22;221130;;18.0;2;;;;;;;;;202201
2211006498701;6498701;;3;DIAGMED;2118;64001340;32215378;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211006498701;6498701;;3;DIAGMED;2118;64001340;32215378;;4;39;22;221100;;18.0;6;;;;;;;;;202201
2208406493068;6493068;;3;LABORATORIO DE ANALISES CLINICAS MED EXAME;610;64260000;86 32765005;;4;39;22;220840;;18.0;1;;;;;;;;;202201
2208406493068;6493068;;3;LABORATORIO DE ANALISES CLINICAS MED EXAME;610;64260000;86 32765005;;4;39;22;220840;;18.0;2;;;;;;;;;202201
2208406493068;6493068;;3;LABORATORIO DE ANALISES CLINICAS MED EXAME;610;64260000;86 32765005;;4;39;22;220840;;18.0;6;;;;;;;;;202201
2207003333353;3333353;;3;CLINICA MATERNO INFANTIL DE OEIRAS;625;64500000;(89)34622540;;4;39;22;220700;;18.0;1;;;;;;;;;202201
2207003333353;3333353;;3;CLINICA MATERNO INFANTIL DE OEIRAS;625;64500000;(89)34622540;;4;39;22;220700;;18.0;2;;;;;;;;;202201
2207003333353;3333353;;3;CLINICA MATERNO INFANTIL DE OEIRAS;625;64500000;(89)34622540;;4;39;22;220700;;18.0;6;;;;;;;;;202201
2211006641164;6641164;;3;CLINICA ORTOFISIO;2441;64000080;32219556;;4;39;22;221100;;;2;;;;;;;;;202201
2211006641164;6641164;;3;CLINICA ORTOFISIO;2441;64000080;32219556;;4;39;22;221100;;;6;;;;;;;;;202201
2211006725600;6725600;;3;FISIOVIDA;1210;64014055;30831650;andreanarebelo@hotmail.com;4;39;22;221100;;16.0;5;;;;;;;;;202201
2211006725600;6725600;;3;FISIOVIDA;1210;64014055;30831650;andreanarebelo@hotmail.com;4;39;22;221100;;16.0;6;;;;;;;;;202201
2207906797369;6797369;;3;LABORATORIO DE ANALISES CLINICA SANTA MARIA;303;64255000;;;4;39;22;220790;;18.0;2;;;;;;;;;202201
2206407268548;7268548;6554877000534.0;3;LRPD DE MONSENHOR GIL;102;64450000;;sms.mgil@gmail.com;4;39;22;220640;;20.0;1;;;;;;;;;202201
2202057268505;7268505;2800976000174.0;3;LABORATORIO DE PROTESE DENTARIA DE CABECEIRAS DO PIAUI;S/N;64105000;(86)81436510;betania.monteiro@hotmail.com;4;39;22;220205;;;1;;;;;;;;;202201
2204807284535;7284535;1720262000193.0;3;LABORATORIO DE PROTESE DENTARIO;S/N;64540000;;;4;39;22;220480;;20.0;1;;;;;;;;;202201
2211006331408;6331408;;3;NOVACLIN SAUDE;1266;64048110;(86)32343373;;4;39;22;221100;;;2;;;;;;;;;202201
2207707155433;7155433;;3;LINHARES DIAGNOSTICO;1067;64202020;;;4;39;22;220770;;16.0;2;;;;;;;;;202201
2207707155433;7155433;;3;LINHARES DIAGNOSTICO;1067;64202020;;;4;39;22;220770;;16.0;6;;;;;;;;;202201
2210937264992;7264992;1710832000164.0;3;LABORATORIO DE PROTESES DE SUSSUAPARA;100;64610000;;;4;39;22;221093;;20.0;1;;;;;;;;;202201
2202907303327;7303327;;3;LABORATORIO DE PROTESE CARVALHO;325;64980000;8935732135;;4;39;22;220290;;20.0;2;;;;;;;;;202201
2202907304382;7304382;2034458000197.0;3;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE CORRENTE;S/N;64980000;8935731451;smscorrente@hotmail.com;4;39;22;220290;;22.0;1;;;;;;;;;202201
2202907304382;7304382;2034458000197.0;3;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE CORRENTE;S/N;64980000;8935731451;smscorrente@hotmail.com;4;39;22;220290;;22.0;1;;;;;;;;;202201
2205277287100;7287100;2406316000103.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA LRPD;01;64275000;8632660015;smsaude.jatoba@bol.com.br;4;39;22;220527;;20.0;1;;;;;;;;;202201
2211007262256;7262256;;3;PRO ODONTOLOGIA;1268;64003265;86 88535047;prodontologia@hotmail.com;4;39;22;221100;;20.0;1;;;;;;;;;202201
2211007262256;7262256;;3;PRO ODONTOLOGIA;1268;64003265;86 88535047;prodontologia@hotmail.com;4;39;22;221100;;20.0;1;;;;;;;;;202201
2211007262256;7262256;;3;PRO ODONTOLOGIA;1268;64003265;86 88535047;prodontologia@hotmail.com;4;39;22;221100;;20.0;6;;;;;;;;;202201
2211006037496;6037496;;3;PHYSICAL MAVES CENTER;1134;64048400;(86)3233-8110;;4;39;22;221100;;;2;;;;;;;;;202201
2211006037496;6037496;;3;PHYSICAL MAVES CENTER;1134;64048400;(86)3233-8110;;4;39;22;221100;;;6;;;;;;;;;202201
2202707284292;7284292;6553895000178.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA LRPD COCAL;S/N;64235000;8633621341;;4;39;22;220270;;20.0;1;;;;;;;;;202201
2208003385698;3385698;;3;LABORATORIO NAPOLEAO DIAS;440;64600316;(89)34223949;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208003385698;3385698;;3;LABORATORIO NAPOLEAO DIAS;440;64600316;(89)34223949;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208003385698;3385698;;3;LABORATORIO NAPOLEAO DIAS;440;64600316;(89)34223949;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2208003385698;3385698;;3;LABORATORIO NAPOLEAO DIAS;440;64600316;(89)34223949;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2211002407000;2407000;;3;DMI;2256;64000060;(86)2210099;dmipi@.uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211002407000;2407000;;3;DMI;2256;64000060;(86)2210099;dmipi@.uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211002407000;2407000;;3;DMI;2256;64000060;(86)2210099;dmipi@.uol.com.br;4;39;22;221100;;18.0;6;;;;;;;;;202201
2211002405911;2405911;;3;LABORATORIO CELSO PIRES LTDA;465;64001370;(86)32215493;albertofarm@yahoo.co.br;4;39;22;221100;;18.0;1;;;;;;;;;202201
2211002405911;2405911;;3;LABORATORIO CELSO PIRES LTDA;465;64001370;(86)32215493;albertofarm@yahoo.co.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211002405911;2405911;;3;LABORATORIO CELSO PIRES LTDA;465;64001370;(86)32215493;albertofarm@yahoo.co.br;4;39;22;221100;;18.0;5;;;;;;;;;202201
2211002405911;2405911;;3;LABORATORIO CELSO PIRES LTDA;465;64001370;(86)32215493;albertofarm@yahoo.co.br;4;39;22;221100;;18.0;6;;;;;;;;;202201
2203903036200;3036200;10640637000104.0;3;CTACENTRO DE TESTAGEM E ACONS DSTHIVAIDS;459;64800068;(89)5151010;;4;39;22;220390;;16.0;1;;;;;;;;;202201
2211003264998;3264998;;3;PRESRAD;5163;64014330;(86)2232400;;4;39;22;221100;;;2;;;;;;;;;202201
2211003265099;3265099;;3;ENDOANALISES;2235;64001020;(86)2238979;;4;39;22;221100;;;2;;;;;;;;;202201
2211003249999;3249999;;3;NUCLEAR SC;2160;64000120;(86)4009-1715;;4;39;22;221100;;18.0;1;;;;;;;;;202201
2211003249999;3249999;;3;NUCLEAR SC;2160;64000120;(86)4009-1715;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211003004651;3004651;;3;FISIOTRAT CLINICA DE TRATAMENTO FISIOTERAPICO;744;64017117;(86)32218199;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211204010655;4010655;;3;LACLIU LABORATORIO DE ANALISES CLINICAS;246;64860000;(89)3544-1394;marioscruz @vol.com.br;4;39;22;221120;;18.0;1;;;;;;;;;202201
2211204010655;4010655;;3;LACLIU LABORATORIO DE ANALISES CLINICAS;246;64860000;(89)3544-1394;marioscruz @vol.com.br;4;39;22;221120;;18.0;1;;;;;;;;;202201
2211002405784;2405784;;3;CITOANALISES;2402;64001020;(86)2215225;;4;39;22;221100;;;1;;;;;;;;;202201
2211002405784;2405784;;3;CITOANALISES;2402;64001020;(86)2215225;;4;39;22;221100;;;2;;;;;;;;;202201
2211002405784;2405784;;3;CITOANALISES;2402;64001020;(86)2215225;;4;39;22;221100;;;6;;;;;;;;;202201
2211002406012;2406012;;3;LABORATORIO SAO RAIMUNDO LTDA;770;64048180;(86)2338000;;4;39;22;221100;;;2;;;;;;;;;202201
2211002406012;2406012;;3;LABORATORIO SAO RAIMUNDO LTDA;770;64048180;(86)2338000;;4;39;22;221100;;;6;;;;;;;;;202201
2202119004068;9004068;;3;CONSULTORIO ORTODONTO;S/N;64767000;86 94554945;prismahara@hotmail.com;4;39;22;220211;;20.0;2;;;;;;;;;202201
2208909037160;9037160;3375811000165.0;3;LABORATORIO DE PROTESE DENTARIA DE RIBEIRO GONCALVES;S/N;64865000;;;4;39;22;220890;;20.0;1;;;;;;;;;202201
2208003358976;3358976;;3;C C;465;64600020;(89)4225807;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208003358976;3358976;;3;C C;465;64600020;(89)4225807;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208003358976;3358976;;3;C C;465;64600020;(89)4225807;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2203859207775;9207775;1753843000121.0;3;LRPD DE FLORESTA DO PIAUI;S/N;64563000;;florestasms20@hotmail.com;4;39;22;220385;;20.0;1;;;;;;;;;202201
2203905708206;5708206;;3;LABOVIDA;524;64800082;08935213600;;4;39;22;220390;;18.0;1;;;;;;;;;202201
2203905708206;5708206;;3;LABOVIDA;524;64800082;08935213600;;4;39;22;220390;;18.0;2;;;;;;;;;202201
2211003161528;3161528;;3;CLINICA PREVCAN LTDA;802;64001390;(86)2216097;;4;39;22;221100;;18.0;1;;;;;;;;;202201
2211003161528;3161528;;3;CLINICA PREVCAN LTDA;802;64001390;(86)2216097;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211003002810;3002810;;3;CENTRO DE PATOLOGIA DO PIAUI LTDA;2345;64000060;;;4;39;22;221100;;18.0;2;;;;;;;;;202201
2202303361276;3361276;;3;SANTA MARIA ANALISES CLINICAS;1076;64890000;(89)5311930;labsanta;4;39;22;220230;;;2;;;;;;;;;202201
2202303361276;3361276;;3;SANTA MARIA ANALISES CLINICAS;1076;64890000;(89)5311930;labsanta;4;39;22;220230;;;2;;;;;;;;;202201
2202130778788;778788;;3;CITOLAB;984;64578000;89 34222949;brunoerminio@hotmail.com;4;39;22;220213;;18.0;2;;;;;;;;;202201
2205450984647;984647;1612677000143.0;3;LABORATORIO DE PROTESE DENTARIA DE JOCA MARQUES;S/N;64165000;86981923882;smsaudejocamarques@hotmail.com;4;80;22;220545;;20.0;1;;;;;;;;;202201
2205530869872;869872;1612585000163.0;3;LRPD DE JUREMA;S/N;64782000;89981008346;;4;39;22;220553;;20.0;1;;;;;;;;;202201
2211002323400;2323400;;3;INSTITUTO DE RADIOLOGIA DO PIAUI LTDA;2265;64001060;(86)32263131;irlp@uol.com.br;4;39;22;221100;;18.0;1;;;;;;;;;202201
2211002323400;2323400;;3;INSTITUTO DE RADIOLOGIA DO PIAUI LTDA;2265;64001060;(86)32263131;irlp@uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202201
2205959219528;9219528;;3;LABORATORIO COUTINHO;241;64685000;89 94043850;;4;39;22;220595;;18.0;1;;;;;;;;;202201
2205959219528;9219528;;3;LABORATORIO COUTINHO;241;64685000;89 94043850;;4;39;22;220595;;18.0;2;;;;;;;;;202201
2207700049425;49425;;3;ALDELAB DIAGNOSTICOS;1055;64200280;86 32218093;exata-contabilidade@oi.com.br;4;39;22;220770;;18.0;2;;;;;;;;;202201
2207700049425;49425;;3;ALDELAB DIAGNOSTICOS;1055;64200280;86 32218093;exata-contabilidade@oi.com.br;4;39;22;220770;;18.0;6;;;;;;;;;202201
2202209209891;9209891;;3;ROBERIO SAMPAIO PROTESE DENTARIA;S/N;64280000;86 33032278;roberiofsampaio@hotmail.com;4;39;22;220220;;20.0;2;;;;;;;;;202201
2208409240160;9240160;;3;D P LAB;102;64260000;86 99946697;;4;39;22;220840;;18.0;2;;;;;;;;;202201
2208409240160;9240160;;3;D P LAB;102;64260000;86 99946697;;4;39;22;220840;;18.0;6;;;;;;;;;202201
2210390911615;911615;2744546000182.0;3;LRPD SMS DE SAO MIGUEL DO FIDALGO PI;S/N;64558000;;;4;39;22;221039;;20.0;1;;;;;;;;;202201
2211009232346;9232346;;3;NORTE CLINICA;4461;64009170;32144099;;4;39;22;221100;;16.0;2;;;;;;;;;202201
2204800864285;864285;1720262000193.0;3;LRPD DE IPIRANGA DO PIAUI;S/N;64540000;;;4;39;22;220480;;20.0;1;;;;;;;;;202201
2202500821799;821799;2865724000123.0;3;LRPD DE CARACOL;100;64795000;;;4;39;22;220250;;20.0;1;;;;;;;;;202201
2206657984707;7984707;2742341000168.0;3;LRPD DE MORRO CABECA NO TEMPO;S/N;64968000;;;4;39;22;220665;;20.0;1;;;;;;;;;202201
2211005111080;5111080;;3;NEUROVIDA FISIOTERAPIA;1627;64003200;086(32219190);;4;39;22;221100;;18.0;1;;;;;;;;;202201
2211005111080;5111080;;3;NEUROVIDA FISIOTERAPIA;1627;64003200;086(32219190);;4;39;22;221100;;18.0;2;;;;;;;;;202201
2211005111080;5111080;;3;NEUROVIDA FISIOTERAPIA;1627;64003200;086(32219190);;4;39;22;221100;;18.0;6;;;;;;;;;202201
2201709436200;9436200;2458170000140.0;3;LABORATORIO DE PROTESE DE BERTOLINIA PI;310;64870000;;;4;39;22;220170;;20.0;1;;;;;;;;;202201
2211005291240;5291240;;3;CORPUS;395;64048152;3232-7500;;4;39;22;221100;;;2;;;;;;;;;202201
2211005291240;5291240;;3;CORPUS;395;64048152;3232-7500;;4;39;22;221100;;;6;;;;;;;;;202201
2211005303702;5303702;;3;FISIOSAUDE;26;64020290;8632207195;;4;39;22;221100;;15.0;1;;;;;;;;;202201
2211005303702;5303702;;3;FISIOSAUDE;26;64020290;8632207195;;4;39;22;221100;;15.0;2;;;;;;;;;202201
2211005303702;5303702;;3;FISIOSAUDE;26;64020290;8632207195;;4;39;22;221100;;15.0;6;;;;;;;;;202201
2207700447811;447811;;3;CER IV PARNAIBA;S/N;64217380;86 32320353;adersonreabilitar@gmail.com;4;39;22;220770;;15.0;1;;;;;;;;;202201
2207706223966;6223966;;3;TEC LAB;867;64200200;86 3321 1136;;4;39;22;220770;;16.0;1;;;;;;;;;202201
2207706223966;6223966;;3;TEC LAB;867;64200200;86 3321 1136;;4;39;22;220770;;16.0;2;;;;;;;;;202201
2209559882731;9882731;1858918000139.0;3;LABORATORIO DE PROTESES DENTARIA SAO BRAZ DO PIAUI;S/N;64783000;;smssbpi@hotmail.com;4;39;22;220955;;20.0;1;;;;;;;;;202201
2207002490714;2490714;;3;CLINICA OEIRENSE;100;64500000;(89) 3462 2416;;4;39;22;220700;;18.0;1;;;;;;;;;202201
2207002490714;2490714;;3;CLINICA OEIRENSE;100;64500000;(89) 3462 2416;;4;39;22;220700;;18.0;1;;;;;;;;;202201
2207002490714;2490714;;3;CLINICA OEIRENSE;100;64500000;(89) 3462 2416;;4;39;22;220700;;18.0;2;;;;;;;;;202201
2207002490714;2490714;;3;CLINICA OEIRENSE;100;64500000;(89) 3462 2416;;4;39;22;220700;;18.0;2;;;;;;;;;202201
2202202365510;2365510;;3;CEMED;05;64280000;(86)2521910;;4;39;22;220220;;18.0;1;;;;;;;;;202201
2202009633618;9633618;6554455000640.0;3;CENTRO MUNICIPAL DE FISIOTERAPIA DR SILVIO LEODIDO DE SOUSA;1019;64230000;;;4;39;22;220200;;15.0;1;;;;;;;;;202201
2200707703244;7703244;1676082000151.0;3;LABORATORIO DE PROTESES DENTARIA DE ANISIO DE ABREU PI;200;64780000;;;4;39;22;220070;;20.0;1;;;;;;;;;202201
2206697407912;7407912;1612596000143.0;3;LABORATORIO DE PROTESE DENTARIA DE MURICI DOS PORTELAS;S/N;64175000;;;4;39;22;220669;;20.0;1;;;;;;;;;202201
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;1;;;;;;;;;202201
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;2;;;;;;;;;202201
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;6;;;;;;;;;202201
2211003584534;3584534;;3;UDO UNIDADE DE DIAGNOSTICO ORAL;1860;64001160;(86)32239681;;4;39;22;221100;;;1;;;;;;;;;202201
2211003584534;3584534;;3;UDO UNIDADE DE DIAGNOSTICO ORAL;1860;64001160;(86)32239681;;4;39;22;221100;;;1;;;;;;;;;202201
2211003584534;3584534;;3;UDO UNIDADE DE DIAGNOSTICO ORAL;1860;64001160;(86)32239681;;4;39;22;221100;;;2;;;;;;;;;202201
2208409503773;9503773;;3;PROLIFE;178;64260000;86 32760596;;4;39;22;220840;;18.0;1;;;;;;;;;202201
2208409503773;9503773;;3;PROLIFE;178;64260000;86 32760596;;4;39;22;220840;;18.0;1;;;;;;;;;202201
2208409503773;9503773;;3;PROLIFE;178;64260000;86 32760596;;4;39;22;220840;;18.0;2;;;;;;;;;202201
2208409503773;9503773;;3;PROLIFE;178;64260000;86 32760596;;4;39;22;220840;;18.0;2;;;;;;;;;202201
2208103899349;3899349;;3;CLIMEPI;75;64320000;(89) 3474-1250;;4;39;22;220810;;;1;;;;;;;;;202201
2211002406136;2406136;;3;LABORATORIO DE PATOLOGIA CLINICA DR ANTONIO LOBAO VERAS;770;64048180;(86)32331515;;4;39;22;221100;;;2;;;;;;;;;202201
2211002406136;2406136;;3;LABORATORIO DE PATOLOGIA CLINICA DR ANTONIO LOBAO VERAS;770;64048180;(86)32331515;;4;39;22;221100;;;6;;;;;;;;;202201
2207005871409;5871409;;3;SID SERVICOS DE IMAGEM E DIAGNOSTICO;240;64500000;;;4;39;22;220700;;18.0;1;;;;;;;;;202201
